'330000','浙江省','10',
'632521','青海省海南藏族自治州共和县','632521',
'632522','青海省海南藏族自治州同德县','632522',
'632523','青海省海南藏族自治州贵德县','632523',
'632524','青海省海南藏族自治州兴海县','632524',
'632525','青海省海南藏族自治州贵南县','632525',
'632600','青海省果洛藏族自治州','6326',
'632621','青海省果洛藏族自治州玛沁县','632621',
'632622','青海省果洛藏族自治州班玛县','632622',
'632623','青海省果洛藏族自治州甘德县','632623',
'632624','青海省果洛藏族自治州达日县','632624',
'632625','青海省果洛藏族自治州久治县','632625',
'632626','青海省果洛藏族自治州玛多县','632626',
'632700','青海省玉树藏族自治州','6327',
'632701','青海省玉树藏族自治州玉树市','632701',
'632722','青海省玉树藏族自治州杂多县','632722',
'632723','青海省玉树藏族自治州称多县','632723',
'632724','青海省玉树藏族自治州治多县','632724',
'632725','青海省玉树藏族自治州囊谦县','632725',
'632726','青海省玉树藏族自治州曲麻莱县','632726',
'632800','青海省海西蒙古族藏族自治州','6328',
'632801','青海省海西蒙古族藏族自治州格尔木市','632801',
'632802','青海省海西蒙古族藏族自治州德令哈市','632802',
'632821','青海省海西蒙古族藏族自治州乌兰县','632821',
'632822','青海省海西蒙古族藏族自治州都兰县','632822',
'632823','青海省海西蒙古族藏族自治州天峻县','632823',
'640000','宁夏回族自治区','64',
'640100','宁夏回族自治区银川市','6401',
'640101','宁夏回族自治区银川市市辖区','640101',
'640104','宁夏回族自治区银川市兴庆区','640104',
'640105','宁夏回族自治区银川市西夏区','640105',
'640106','宁夏回族自治区银川市金凤区','640106',
'640121','宁夏回族自治区银川市永宁县','640121',
'640122','宁夏回族自治区银川市贺兰县','640122',
'640181','宁夏回族自治区银川市灵武市','640181',
'640200','宁夏回族自治区石嘴山市','6402',
'640201','宁夏回族自治区石嘴山市市辖区','640201',
'640202','宁夏回族自治区石嘴山市大武口区','640202',
'640205','宁夏回族自治区石嘴山市惠农区','640205',
'640221','宁夏回族自治区石嘴山市平罗县','640221',
'640300','宁夏回族自治区吴忠市','6403',
'640301','宁夏回族自治区吴忠市市辖区','640301',
'640302','宁夏回族自治区吴忠市利通区','640302',
'640303','宁夏回族自治区吴忠市红寺堡区','640303',
'640323','宁夏回族自治区吴忠市盐池县','640323',
'640324','宁夏回族自治区吴忠市同心县','640324',
'640381','宁夏回族自治区吴忠市青铜峡市','640381',
'640400','宁夏回族自治区固原市','6404',
'640401','宁夏回族自治区固原市市辖区','640401',
'640402','宁夏回族自治区固原市原州区','640402',
'640422','宁夏回族自治区固原市西吉县','640422',
'640423','宁夏回族自治区固原市隆德县','640423',
'640424','宁夏回族自治区固原市泾源县','640424',
'640425','宁夏回族自治区固原市彭阳县','640425',
'640500','宁夏回族自治区中卫市','6405',
'640501','宁夏回族自治区中卫市市辖区','640501',
'640502','宁夏回族自治区中卫市沙坡头区','640502',
'640521','宁夏回族自治区中卫市中宁县','640521',
'640522','宁夏回族自治区中卫市海原县','640522',
'650000','新疆维吾尔自治区','65',
'650100','新疆维吾尔自治区乌鲁木齐市','6501',
'650101','新疆维吾尔自治区乌鲁木齐市市辖区','650101',
'650102','新疆维吾尔自治区乌鲁木齐市天山区','650102',
'650103','新疆维吾尔自治区乌鲁木齐市沙依巴克区','650103',
'650104','新疆维吾尔自治区乌鲁木齐市新市区','650104',
'650105','新疆维吾尔自治区乌鲁木齐市水磨沟区','650105',
'650106','新疆维吾尔自治区乌鲁木齐市头屯河区','650106',
'650107','新疆维吾尔自治区乌鲁木齐市达坂城区','650107',
'650109','新疆维吾尔自治区乌鲁木齐市米东区','650109',
'650121','新疆维吾尔自治区乌鲁木齐市乌鲁木齐县','650121',
'650200','新疆维吾尔自治区克拉玛依市','6502',
'650201','新疆维吾尔自治区克拉玛依市市辖区','650201',
'650202','新疆维吾尔自治区克拉玛依市独山子区','650202',
'650203','新疆维吾尔自治区克拉玛依市克拉玛依区','650203',
'650204','新疆维吾尔自治区克拉玛依市白碱滩区','650204',
'650205','新疆维吾尔自治区克拉玛依市乌尔禾区','650205',
'652100','新疆维吾尔自治区吐鲁番地区','6521',
'652101','新疆维吾尔自治区吐鲁番地区吐鲁番市','652101',
'652122','新疆维吾尔自治区吐鲁番地区鄯善县','652122',
'652123','新疆维吾尔自治区吐鲁番地区托克逊县','652123',
'652200','新疆维吾尔自治区哈密地区','6522',
'652201','新疆维吾尔自治区哈密地区哈密市','652201',
'652222','新疆维吾尔自治区哈密地区巴里坤哈萨克自治县','652222',
'652223','新疆维吾尔自治区哈密地区伊吾县','652223',
'652300','新疆维吾尔自治区昌吉回族自治州','6523',
'652301','新疆维吾尔自治区昌吉回族自治州昌吉市','652301',
'652302','新疆维吾尔自治区昌吉回族自治州阜康市','652302',
'652323','新疆维吾尔自治区昌吉回族自治州呼图壁县','652323',
'652324','新疆维吾尔自治区昌吉回族自治州玛纳斯县','652324',
'652325','新疆维吾尔自治区昌吉回族自治州奇台县','652325',
'652327','新疆维吾尔自治区昌吉回族自治州吉木萨尔县','652327',
'652328','新疆维吾尔自治区昌吉回族自治州木垒哈萨克自治县','652328',
'652700','新疆维吾尔自治区博尔塔拉蒙古自治州','6527',
'652701','新疆维吾尔自治区博尔塔拉蒙古自治州博乐市','652701',
'652702','新疆维吾尔自治区博尔塔拉蒙古自治州阿拉山口市','652702',
'652722','新疆维吾尔自治区博尔塔拉蒙古自治州精河县','652722',
'652723','新疆维吾尔自治区博尔塔拉蒙古自治州温泉县','652723',
'652800','新疆维吾尔自治区巴音郭楞蒙古自治州','6528',
'652801','新疆维吾尔自治区巴音郭楞蒙古自治州库尔勒市','652801',
'652822','新疆维吾尔自治区巴音郭楞蒙古自治州轮台县','652822',
'652823','新疆维吾尔自治区巴音郭楞蒙古自治州尉犁县','652823',
'652824','新疆维吾尔自治区巴音郭楞蒙古自治州若羌县','652824',
'652825','新疆维吾尔自治区巴音郭楞蒙古自治州且末县','652825',
'652826','新疆维吾尔自治区巴音郭楞蒙古自治州焉耆回族自治县','652826',
'652827','新疆维吾尔自治区巴音郭楞蒙古自治州和静县','652827',
'652828','新疆维吾尔自治区巴音郭楞蒙古自治州和硕县','652828',
'652829','新疆维吾尔自治区巴音郭楞蒙古自治州博湖县','652829',
'652900','新疆维吾尔自治区阿克苏地区','6529',
'652901','新疆维吾尔自治区阿克苏地区阿克苏市','652901',
'652922','新疆维吾尔自治区阿克苏地区温宿县','652922',
'652923','新疆维吾尔自治区阿克苏地区库车县','652923',
'652924','新疆维吾尔自治区阿克苏地区沙雅县','652924',
'652925','新疆维吾尔自治区阿克苏地区新和县','652925',
'652926','新疆维吾尔自治区阿克苏地区拜城县','652926',
'652927','新疆维吾尔自治区阿克苏地区乌什县','652927',
'652928','新疆维吾尔自治区阿克苏地区阿瓦提县','652928',
'652929','新疆维吾尔自治区阿克苏地区柯坪县','652929',
'653000','新疆维吾尔自治区克孜勒苏柯尔克孜自治州','6530',
'653001','新疆维吾尔自治区克孜勒苏柯尔克孜自治州阿图什市','653001',
'653022','新疆维吾尔自治区克孜勒苏柯尔克孜自治州阿克陶县','653022',
'653023','新疆维吾尔自治区克孜勒苏柯尔克孜自治州阿合奇县','653023',
'653024','新疆维吾尔自治区克孜勒苏柯尔克孜自治州乌恰县','653024',
'653100','新疆维吾尔自治区喀什地区','6531',
'653101','新疆维吾尔自治区喀什地区喀什市','653101',
'653121','新疆维吾尔自治区喀什地区疏附县','653121',
'653122','新疆维吾尔自治区喀什地区疏勒县','653122',
'653123','新疆维吾尔自治区喀什地区英吉沙县','653123',
'653124','新疆维吾尔自治区喀什地区泽普县','653124',
'653125','新疆维吾尔自治区喀什地区莎车县','653125',
'653126','新疆维吾尔自治区喀什地区叶城县','653126',
'653127','新疆维吾尔自治区喀什地区麦盖提县','653127',
'653128','新疆维吾尔自治区喀什地区岳普湖县','653128',
'653129','新疆维吾尔自治区喀什地区伽师县','653129',
'653130','新疆维吾尔自治区喀什地区巴楚县','653130',
'653131','新疆维吾尔自治区喀什地区塔什库尔干塔吉克自治县','653131',
'653200','新疆维吾尔自治区和田地区','6532',
'653201','新疆维吾尔自治区和田地区和田市','653201',
'653221','新疆维吾尔自治区和田地区和田县','653221',
'653222','新疆维吾尔自治区和田地区墨玉县','653222',
'653223','新疆维吾尔自治区和田地区皮山县','653223',
'653224','新疆维吾尔自治区和田地区洛浦县','653224',
'653225','新疆维吾尔自治区和田地区策勒县','653225',
'653226','新疆维吾尔自治区和田地区于田县','653226',
'653227','新疆维吾尔自治区和田地区民丰县','653227',
'654000','新疆维吾尔自治区伊犁哈萨克自治州','6540',
'654002','新疆维吾尔自治区伊犁哈萨克自治州伊宁市','654002',
'654003','新疆维吾尔自治区伊犁哈萨克自治州奎屯市','654003',
'654021','新疆维吾尔自治区伊犁哈萨克自治州伊宁县','654021',
'654022','新疆维吾尔自治区伊犁哈萨克自治州察布查尔锡伯自治县','654022',
'654023','新疆维吾尔自治区伊犁哈萨克自治州霍城县','654023',
'654024','新疆维吾尔自治区伊犁哈萨克自治州巩留县','654024',
'654025','新疆维吾尔自治区伊犁哈萨克自治州新源县','654025',
'654026','新疆维吾尔自治区伊犁哈萨克自治州昭苏县','654026',
'654027','新疆维吾尔自治区伊犁哈萨克自治州特克斯县','654027',
'654028','新疆维吾尔自治区伊犁哈萨克自治州尼勒克县','654028',
'654200','新疆维吾尔自治区塔城地区','6542',
'654201','新疆维吾尔自治区塔城地区塔城市','654201',
'654202','新疆维吾尔自治区塔城地区乌苏市','654202',
'654221','新疆维吾尔自治区塔城地区额敏县','654221',
'654223','新疆维吾尔自治区塔城地区沙湾县','654223',
'654224','新疆维吾尔自治区塔城地区托里县','654224',
'654225','新疆维吾尔自治区塔城地区裕民县','654225',
'654226','新疆维吾尔自治区塔城地区和布克赛尔蒙古自治县','654226',
'654300','新疆维吾尔自治区阿勒泰地区','6543',
'654301','新疆维吾尔自治区阿勒泰地区阿勒泰市','654301',
'654321','新疆维吾尔自治区阿勒泰地区布尔津县','654321',
'654322','新疆维吾尔自治区阿勒泰地区富蕴县','654322',
'654323','新疆维吾尔自治区阿勒泰地区福海县','654323',
'654324','新疆维吾尔自治区阿勒泰地区哈巴河县','654324',
'654325','新疆维吾尔自治区阿勒泰地区青河县','654325',
'654326','新疆维吾尔自治区阿勒泰地区吉木乃县','654326',
'659000','新疆维吾尔自治区自治区直辖县行政区划','6590',
'659001','新疆维吾尔自治区石河子市','659001',
'659002','新疆维吾尔自治区阿拉尔市','659002',
'659003','新疆维吾尔自治区图木舒克市','659003',
'659004','新疆维吾尔自治区五家渠市','659004',
'71','台湾省','71',
'710000','台湾省','710000',
